,attack_cat
30023,None
30024,None
30025,None
30026,None
30027,None
30028,None
30029,None
30030,None
30031,None
30032,None
30033,None
30034,None
30035,None
30036,None
30037,None
30038,None
30039,None
30040,None
30041,None
30042,None
30043,None
30044,None
30045,None
30046,None
30047,None
30048,None
30049,None
30050,None
30051,None
30052,None
30053,None
30054,None
30055,None
30056,None
30057,None
30058,None
30059,None
30060,None
30061,None
30062,None
30063,None
30064,None
30065,None
30066,None
30067,None
30068,None
30069,None
30070,None
30071,None
30072,None
30073,None
30074,None
30075,None
30076,None
30077,None
30078,None
30079,None
30080,None
30081,None
30082,None
30083,None
30084,None
30085,None
30086,None
30087,None
30088,None
30089,None
30090,None
30091,None
30092,None
30093,None
30094,None
30095,None
30096,None
30097,None
30098,None
30099,None
30100,None
30101,None
30102,None
30103,None
30104,None
30105,None
30106,None
30107,None
30108,None
30109,None
30110,None
30111,None
30112,None
30113,None
30114,None
30115,None
30116,None
30117,None
30118,None
30119,None
30120,None
30121,None
30122,None
30123,None
30124,None
30125,None
30126,None
30127,None
30128,None
30129,None
30130,None
30131,None
30132,None
30133,None
30134,None
30135,None
30136,None
30137,None
30138,None
30139,None
30140,None
30141,None
30142,None
30143,None
30144,None
30145,None
30146,None
30147,None
30148,None
30149,None
30150,None
30151,None
30152,None
30153,None
30154,None
30155,None
30156,None
30157,None
30158,None
30159,None
30160,None
30161,None
30162,None
30163,None
30164,None
30165,None
30166,None
30167,None
30168,None
30169,None
30170,None
30171,None
30172,None
30173,None
30174,None
30175,None
30176,None
30177,None
30178,None
30179,None
30180,None
30181,None
30182,None
30183,None
30184,None
30185,None
30186,None
30187,None
30188,None
30189,None
30190,None
30191,None
30192,None
30193,None
30194,None
30195,None
30196,None
30197,None
30198,None
30199,None
30200,None
30201,None
30202,None
30203,None
30204,None
30205,None
30206,None
30207,None
30208,None
30209,None
30210,None
30211,None
30212,None
30213,None
30214,None
30215,None
30216,None
30217,None
30218,None
30219,None
30220,None
30221,None
30222,None
30223,None
30224,None
30225,None
30226,None
30227,None
30228,None
30229,None
30230,None
30231,None
30232,None
30233,None
30234,None
30235,None
30236,None
30237,None
30238,None
30239,None
30240,None
30241,None
30242,None
30243,None
30244,None
30245,None
30246,None
30247,None
30248,None
30249,None
30250,None
30251,None
30252,None
30253,None
30254,None
30255,None
30256,None
30257,None
30258,None
30259,None
30260,None
30261,None
30262,None
30263,None
30264,None
30265,None
30266,None
30267,None
30268,None
30269,None
30270,None
30271,None
30272,None
30273,None
30274,None
30275,None
30276,None
30277,None
30278,None
30279,None
30280,None
30281,None
30282,None
30283,None
30284,None
30285,None
30286,None
30287,None
30288,None
30289,None
30290,None
30291,None
30292,None
30293,None
30294,None
30295,None
30296,None
30297,None
30298,None
30299,None
30300,None
30301,None
30302,None
30303,None
30304,None
30305,None
30306,None
30307,None
30308,None
30309,None
30310,None
30311,None
30312,None
30313,None
30314,None
30315,None
30316,None
30317,None
30318,None
30319,None
30320,None
30321,None
30322,None
30323,None
30324,None
30325,None
30326,None
30327,None
30328,None
30329,None
30330,None
30331,None
30332,None
30333,None
30334,None
30335,None
30336,None
30337,None
30338,None
30339,None
30340,None
30341,None
30342,None
30343,None
30344,None
30345,None
30346,None
30347,None
30348,None
30349,None
30350,None
30351,None
30352,None
30353,None
30354,None
30355,None
30356,None
30357,None
30358,None
30359,None
30360,None
30361,None
30362,None
30363,None
30364,None
30365,None
30366,None
30367,None
30368,None
30369,None
30370,None
30371,None
30372,None
30373,None
30374,None
30375,None
30376,None
30377,None
30378,None
30379,None
30380,None
30381,None
30382,None
30383,None
30384,None
30385,None
30386,None
30387,None
30388,None
30389,None
30390,None
30391,None
30392,None
30393,None
30394,None
30395,None
30396,None
30397,None
30398,None
30399,None
30400,None
30401,None
30402,None
30403,None
30404,None
30405,None
30406,None
30407,None
30408,None
30409,None
30410,None
30411,None
30412,None
30413,None
30414,None
30415,None
30416,None
30417,None
30418,None
30419,None
30420,None
30421,None
30422,None
30423,None
30424,None
30425,None
30426,None
30427,None
30428,None
30429,None
30430,None
30431,None
30432,None
30433,None
30434,None
30435,None
30436,None
30437,None
30438,None
30439,None
30440,None
30441,None
30442,None
30443,None
30444,None
30445,None
30446,None
30447,None
30448,None
30449,None
30450,None
30451,None
30452,None
30453,None
30454,None
30455,None
30456,None
30457,None
30458,None
30459,None
30460,None
30461,None
30462,None
30463,None
30464,None
30465,None
30466,None
30467,None
30468,None
30469,None
30470,None
30471,None
30472,None
30473,None
30474,None
30475,None
30476,None
30477,None
30478,None
30479,None
30480,None
30481,None
30482,None
30483,None
30484,None
30485,None
30486,None
30487,None
30488,None
30489,None
30490,None
30491,None
30492,None
30493,None
30494,None
30495,None
30496,None
30497,None
30498,None
30499,None
30500,None
30501,None
30502,None
30503,None
30504,None
30505,None
30506,None
30507,None
30508,None
30509,None
30510,None
30511,None
30512,None
30513,None
30514,None
30515,None
30516,None
30517,None
30518,None
30519,None
30520,None
30521,None
30522,None
30523,None
30524,None
30525,None
30526,None
30527,None
30528,None
30529,None
30530,None
30531,None
30532,None
30533,None
30534,None
30535,None
30536,None
30537,None
30538,None
30539,None
30540,None
30541,None
30542,None
30543,None
30544,None
30545,None
30546,None
30547,None
30548,None
30549,None
30550,None
30551,None
30552,None
30553,None
30554,None
30555,None
30556,None
30557,None
30558,None
30559,None
30560,None
30561,None
30562,None
30563,None
30564,None
30565,None
30566,None
30567,None
30568,None
30569,None
30570,None
30571,None
30572,None
30573,None
30574,None
30575,None
30576,None
30577,None
30578,None
30579,None
30580,None
30581,None
30582,None
30583,None
30584,None
30585,None
30586,None
30587,None
30588,None
30589,None
30590,None
30591,None
30592,None
30593,None
30594,None
30595,None
30596,None
30597,None
30598,None
30599,None
30600,None
30601,None
30602,None
30603,None
30604,None
30605,None
30606,None
30607,None
30608,None
30609,None
30610,None
30611,None
30612,None
30613,None
30614,None
30615,None
30616,None
30617,None
30618,None
30619,None
30620,None
30621,None
30622,None
30623,None
30624,None
30625,None
30626,None
30627,None
30628,None
30629,None
30630,None
30631,None
30632,None
30633,None
30634,None
30635,None
30636,None
30637,None
30638,None
30639,None
30640,None
30641,None
30642,None
30643,None
30644,None
30645,None
30646,None
30647,None
30648,None
30649,None
30650,None
30651,None
30652,None
30653,None
30654,None
30655,None
30656,None
30657,None
30658,None
30659,None
30660,None
30661,None
30662,None
30663,None
30664,None
30665,None
30666,None
30667,None
30668,None
30669,None
30670,None
30671,None
30672,None
30673,None
30674,None
30675,None
30676,None
30677,None
30678,None
30679,None
30680,None
30681,None
30682,None
30683,None
30684,None
30685,None
30686,None
30687,None
30688,None
30689,None
30690,None
30691,None
30692,None
30693,None
30694,None
30695,None
30696,None
30697,None
30698,None
30699,None
30700,None
30701,None
30702,None
30703,None
30704,None
30705,None
30706,None
30707,None
30708,None
30709,None
30710,None
30711,None
30712,None
30713,None
30714,None
30715,None
30716,None
30717,None
30718,None
30719,None
30720,None
30721,None
30722,None
30723,None
30724,None
30725,None
30726,None
30727,None
30728,None
30729,None
30730,None
30731,None
30732,None
30733,None
30734,None
30735,None
30736,None
30737,None
30738,None
30739,None
30740,None
30741,None
30742,None
30743,None
30744,None
30745,None
30746,None
30747,None
30748,None
30749,None
30750,None
30751,None
30752,None
30753,None
30754,None
30755,None
30756,None
30757,None
30758,None
30759,None
30760,None
30761,None
30762,None
30763,None
30764,None
30765,None
30766,None
30767,None
30768,None
30769,None
30770,None
30771,None
30772,None
30773,None
30774,None
30775,None
30776,None
30777,None
30778,None
30779,None
30780,None
30781,None
30782,None
30783,None
30784,None
30785,None
30786,None
30787,None
30788,None
30789,None
30790,None
30791,None
30792,None
30793,None
30794,None
30795,None
30796,None
30797,None
30798,None
30799,None
30800,None
30801,None
30802,None
30803,None
30804,None
30805,None
30806,None
30807,None
30808,None
30809,None
30810,None
30811,None
30812,None
30813,None
30814,None
30815,None
30816,None
30817,None
30818,None
30819,None
30820,None
30821,None
30822,None
30823,None
30824,None
30825,None
30826,None
30827,None
30828,None
30829,None
30830,None
30831,None
30832,None
30833,None
30834,None
30835,None
30836,None
30837,None
30838,None
30839,None
30840,None
30841,None
30842,None
30843,None
30844,None
30845,None
30846,None
30847,None
30848,None
30849,None
30850,None
30851,None
30852,None
30853,None
30854,None
30855,None
30856,None
30857,None
30858,None
30859,None
30860,None
30861,None
30862,None
30863,None
30864,None
30865,None
30866,None
30867,None
30868,None
30869,None
30870,None
30871,None
30872,None
30873,None
30874,None
30875,None
30876,None
30877,None
30878,None
30879,None
30880,None
30881,None
30882,None
30883,None
30884,None
30885,None
30886,None
30887,None
30888,None
30889,None
30890,None
30891,None
30892,None
30893,None
30894,None
30895,None
30896,None
30897,None
30898,None
30899,None
30900,None
30901,None
30902,None
30903,None
30904,None
30905,None
30906,None
30907,None
30908,None
30909,None
30910,None
30911,None
30912,None
30913,None
30914,None
30915,None
30916,None
30917,None
30918,None
30919,None
30920,None
30921,None
30922,None
30923,None
30924,None
30925,None
30926,None
30927,None
30928,None
30929,None
30930,None
30931,None
30932,None
30933,None
30934,None
30935,None
30936,None
30937,None
30938,None
30939,None
30940,None
30941,None
30942,None
30943,None
30944,None
30945,None
30946,None
30947,None
30948,None
30949,None
30950,None
30951,None
30952,None
30953,None
30954,None
30955,None
30956,None
30957,None
30958,None
30959,None
30960,None
30961,None
30962,None
30963,None
30964,None
30965,None
30966,None
30967,None
30968,None
30969,None
30970,None
30971,None
30972,None
30973,None
30974,None
30975,None
30976,None
30977,None
30978,None
30979,None
30980,None
30981,None
30982,None
30983,None
30984,None
30985,None
30986,None
30987,None
30988,None
30989,None
30990,None
30991,None
30992,None
30993,None
30994,None
30995,None
30996,None
30997,None
30998,None
30999,None
31000,None
31001,None
31002,None
31003,None
31004,None
31005,None
31006,None
31007,None
31008,None
31009,None
31010,None
31011,None
31012,None
31013,None
31014,None
31015,None
31016,None
31017,None
31018,None
31019,None
31020,None
31021,None
31022,None
31023,None
31024,None
31025,None
31026,None
31027,None
31028,None
31029,None
31030,None
31031,None
31032,None
31033,None
31034,None
31035,None
31036,None
31037,None
31038,None
31039,None
31040,None
31041,None
31042,None
31043,None
31044,None
31045,None
31046,None
31047,None
31048,None
31049,None
31050,None
31051,None
31052,None
31053,None
31054,None
31055,None
31056,None
31057,None
31058,None
31059,None
31060,None
31061,None
31062,None
31063,None
31064,None
31065,None
31066,None
31067,None
31068,None
31069,None
31070,None
31071,None
31072,None
31073,None
31074,None
31075,None
31076,None
31077,None
31078,None
31079,None
31080,None
31081,None
31082,None
31083,None
31084,None
31085,None
31086,None
31087,None
31088,None
31089,None
31090,None
31091,None
31092,None
31093,None
31094,None
31095,None
31096,None
31097,None
31098,None
31099,None
31100,None
31101,None
31102,None
31103,None
31104,None
31105,None
31106,None
31107,None
31108,None
31109,None
31110,None
31111,None
31112,None
31113,None
31114,None
31115,None
31116,None
31117,None
31118,None
31119,None
31120,None
31121,None
31122,None
31123,None
31124,None
31125,None
31126,None
31127,None
31128,None
31129,None
31130,None
31131,None
31132,None
31133,None
31134,None
31135,None
31136,None
31137,None
31138,None
31139,None
31140,None
31141,None
31142,None
31143,None
31144,None
31145,None
31146,None
31147,None
31148,None
31149,None
31150,None
31151,None
31152,None
31153,None
31154,None
31155,None
31156,None
31157,None
31158,None
31159,None
31160,None
31161,None
31162,None
31163,None
31164,None
31165,None
31166,None
31167,None
31168,None
31169,None
31170,None
31171,None
31172,None
31173,None
31174,None
31175,None
31176,None
31177,None
31178,None
31179,None
31180,None
31181,None
31182,None
31183,None
31184,None
31185,None
31186,None
31187,None
31188,None
31189,None
31190,None
31191,None
31192,None
31193,None
31194,None
31195,None
31196,None
31197,None
31198,None
31199,None
31200,None
31201,None
31202,None
31203,None
31204,None
31205,None
31206,None
31207,None
31208,None
31209,None
31210,None
31211,None
31212,None
31213,None
31214,None
31215,None
31216,None
31217,None
31218,None
31219,None
31220,None
31221,None
31222,None
31223,None
31224,None
31225,None
31226,None
31227,None
31228,None
31229,None
31230,None
31231,None
31232,None
31233,None
31234,None
31235,None
31236,None
31237,None
31238,None
31239,None
31240,None
31241,None
31242,None
31243,None
31244,None
31245,None
31246,None
31247,None
31248,None
31249,None
31250,None
31251,None
31252,None
31253,None
31254,None
31255,None
31256,None
31257,None
31258,None
31259,None
31260,None
31261,None
31262,None
31263,None
31264,None
31265,None
31266,None
31267,None
31268,None
31269,None
31270,None
31271,None
31272,None
31273,None
31274,None
31275,None
31276,None
31277,None
31278,None
31279,None
31280,None
31281,None
31282,None
31283,None
31284,None
31285,None
31286,None
31287,None
31288,None
31289,None
31290,None
31291,None
31292,None
31293,None
31294,None
31295,None
31296,None
31297,None
31298,None
31299,None
31300,None
31301,None
31302,None
31303,None
31304,None
31305,None
31306,None
31307,None
31308,None
31309,None
31310,None
31311,None
31312,None
31313,None
31314,None
31315,None
